rid,complete,start,end,duration,uniq,qra,qcheck,q1t,q1a,q1t2,q1b,q2t,q2a,q2t2,q2b,q3t,q3a,q3t2,q3b,q4t,q4a,q4t2,q4b,q5t,q5a,q5t2,q5b,q6t,q6a,q6t2,q6b,q7t,q7a,q7t2,q7b,q8t,q8a,q8t2,q8b,q9t,q9a,q9t2,q9b,q10t,q10a,q10t2,q10b,q11t,q11a,q11t2,q11b,q12t,q12a,q12t2,q12b,q13t,q13a,a13t2,q13b,q14t,q14a,q14t2,q14b,q15t,q15a,q15t2,q15b,q16t,q16a,q16t2,q16b,q17t,q17a,q17t2,q17b,q18t,q18a,q18t2,q18b
1293,COMPLETED,10/11/2009 15:02,10/11/2009 15:10,443,1r2530519,3,5,,,,,,,,,1255298619,2,390,"I figured that the more people that can be saved, the better.  If the program doesn't work, everyone is still in the same boat, but if it does, then all affected are saved. How would program A decide which 199 would be saved?  Is it random?  If so, then how do we know that only 199 are safe?  True randomness in the number of people who can be saved by the program would mean that we don't know exactly how many it will work for.  If it is not random, and the program designers know that something will work for a certain number of people, it seems to beg the question of which people are saved, and why.  There must be some way that they know the precise number of people able to be saved, and if they know that, they should be able to formulate some way that the others can be saved, as well.  The better program seems to be B.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,COMPLETED,10/11/2009 15:04,10/11/2009 15:07,204,1r3295991,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255298748,1,98,Did not like the uncertainty of the of the other program.,,,,,,,,,,,,,,,,,,,,,,,,
1295,COMPLETED,10/11/2009 15:06,10/11/2009 15:08,154,1r3916990,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255298850,1,77,Because I would not want to kill 600 people just for the off chance to save more people than we knew we could for sure ,,,,,,,,
1296,COMPLETED,10/11/2009 15:07,10/11/2009 15:09,94,1r3970826,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255298951,2,19,a better chace  ,,,,,,,,,,,,,,,,
1297,COMPLETED,10/11/2009 15:16,10/11/2009 15:17,50,1r3362085,6,5,,,,,,,,,,,,,,,,,,,,,1255299412,2,18,better odds that less will die,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,COMPLETED,10/11/2009 15:18,10/11/2009 15:18,45,1r1736607,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255299518,2,18,"because there is a probability Program A did not give a ""chance""",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,COMPLETED,10/11/2009 15:30,10/11/2009 15:32,133,1r3453844,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255300276,1,86,I choose a because it would absolutely save 200 people. Althought 400 people would die its a better possibility than the 2/3 that no one would live.,,,,,,,,,,,,
1300,COMPLETED,10/11/2009 15:36,10/11/2009 15:38,131,1r3791283,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255300658,1,72,"Well, you would expect that there is a greater risk with Program B, though there is also a much greater reward.  However, by the time of Program A's completion, there should be more available information to save the lives of other people besides these 600.",,,,,,,,,,,,
1301,COMPLETED,10/11/2009 15:53,10/11/2009 15:55,98,1r386499,3,5,,,,,,,,,1255301662,2,54,How do you choose which people are saved?  If there is a chance to save all the people....,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,COMPLETED,10/11/2009 16:00,10/11/2009 16:02,98,1r4023514,18,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255302113,1,30,There is a possibility that none of the people will die.
1303,COMPLETED,10/11/2009 16:15,10/11/2009 16:16,53,1r4024930,3,5,,,,,,,,,1255302951,1,16,Better to be sure to save some than to gamble not saving any at all.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,COMPLETED,10/11/2009 16:26,10/11/2009 16:28,117,1r3439659,7,5,,,,,,,,,,,,,,,,,,,,,,,,,1255303623,2,82,"I feel like taking the risk to save more people would be better overall.  Even though the chances of Plan B working are slim, taking the chance and risking it would be better than taking the easier way and wondering if more people could have been saved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,COMPLETED,10/11/2009 16:34,10/11/2009 16:35,81,1r1397611,2,5,,,,,1255304111,2,40,Program B has a chance that noone will die.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,COMPLETED,10/11/2009 16:46,10/11/2009 16:50,243,1r415150,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255304987,2,60,because there is a possiblity that no one would die. even if that is a slim chance-its still a chance,,,,,,,,
1309,COMPLETED,10/11/2009 16:51,10/11/2009 16:51,23,1r4020742,3,3,,,,,,,,,1255305096,2,6,idk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,COMPLETED,10/11/2009 16:52,10/11/2009 16:53,92,1r1915342,3,5,,,,,,,,,1255305171,2,47,I am a person that believes that nothing ventured nothing gained. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,COMPLETED,10/11/2009 16:57,10/11/2009 16:59,111,1r3391805,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255305519,2,40,It turns out that approximately 400 hundred people are going to die in either predicament.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,COMPLETED,10/11/2009 17:00,10/11/2009 17:07,381,1r2436872,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255305822,1,214,The latter option seems to have more of a negative impact with more people likely to die.,,,,,,,,,,,,,,,,,,,,,,,,
1313,COMPLETED,10/11/2009 17:15,10/11/2009 17:16,94,1r1522005,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255306549,2,54,The odds are the more people would survive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,COMPLETED,10/11/2009 17:20,10/11/2009 17:23,151,1r379883,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255306888,2,95,Because for the first choice the odds were against anyone being saved but with the second choice it was guaranteed that 200 people would be saved.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,COMPLETED,10/11/2009 17:21,10/11/2009 17:47,1565,1r3979103,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255306951,2,1487,"if there is the slightest chance of preventing any person from dying , plan B is my choice. i  don't want to see 400 people die without trying to find a means to save them     ",,,,,,,,
1316,COMPLETED,10/11/2009 17:24,10/11/2009 17:25,40,1r3446721,3,5,,,,,,,,,1255307099,2,8,na,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,COMPLETED,10/11/2009 17:31,10/11/2009 17:32,108,1r423332,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255307521,2,50,"Because you know for sure 200 people will be saved, while in A it's possible that nobody will be saved, or less then 200.  The odds of saving more people are low.",,,,
1318,COMPLETED,10/11/2009 17:37,10/11/2009 17:38,68,1r2764156,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255307890,1,20,It's better to have a guarantee of saving as many people as possible.,,,,,,,,,,,,
1321,COMPLETED,10/11/2009 17:48,10/11/2009 17:49,81,1r3479110,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255308534,2,33,The chances of no one getting saved are too high while the assurance of a small percentage getting saved is better qualified,,,,
1322,COMPLETED,10/11/2009 17:50,10/11/2009 17:56,379,1r1401096,4,3,,,,,,,,,,,,,1255308693,1,293,"because of the sure thing. If B doesn't work all will die, I don't like 2-1 odds if it were even money or better I'd go with B",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,COMPLETED,10/11/2009 18:00,10/11/2009 18:01,85,1r3839752,7,5,,,,,,,,,,,,,,,,,,,,,,,,,1255309275,1,22,200 will be saved for sure.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,COMPLETED,10/11/2009 18:02,10/11/2009 18:03,95,1r1735685,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255309392,2,32,the answer is the same for both questions. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,COMPLETED,10/11/2009 18:39,10/11/2009 18:41,99,1r3813274,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255311669,2,17,none,,,,,,,,,,,,,,,,,,,,,,,,
1327,COMPLETED,10/11/2009 18:50,10/11/2009 18:51,72,1r3094866,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255312270,2,24,Just seemed like a better option of saving people.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,COMPLETED,10/11/2009 18:53,10/11/2009 18:54,89,1r4039788,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255312439,2,31,A larger percentage would survive.,,,,,,,,,,,,,,,,,,,,,,,,
1329,COMPLETED,10/11/2009 19:06,10/11/2009 19:07,67,1r2772940,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255313236,2,11,just better,,,,,,,,
1330,COMPLETED,10/11/2009 19:22,10/11/2009 19:22,53,1r2931947,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255314151,2,25,"If there is a slight chance to save everyone rather than a portion, I would want to try to save everyone.",,,,,,,,,,,,,,,,,,,,,,,,
1331,COMPLETED,10/11/2009 19:28,10/11/2009 19:34,314,1r3047712,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255314750,1,96,Because it sounded like more people would be saved.,,,,,,,,,,,,
1332,COMPLETED,10/11/2009 19:38,10/11/2009 19:39,64,1r3929517,1,5,1255315158,1,25,IT IS GUARANTEED THAT SOME PEOPLE WILL BE SAVED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,COMPLETED,10/11/2009 19:41,10/11/2009 19:43,108,1r3444217,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255315393,1,26,If there's any chance that all 600 people can be saved we should take it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,COMPLETED,10/11/2009 19:43,10/11/2009 19:44,84,1r3681153,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255315463,1,36,both of the answers are almost the same and the 1st one is much less confusing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,COMPLETED,10/11/2009 19:49,10/11/2009 19:50,75,1r942098,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255315828,1,13,i like the odds,,,,,,,,,,,,,,,,
1336,COMPLETED,10/11/2009 19:54,10/11/2009 19:56,68,1r3484923,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255316140,2,21,"400 is still a lot of people, and I would hope that no one would have to die. ",,,,,,,,,,,,,,,,,,,,,,,,
1339,COMPLETED,10/11/2009 21:35,10/11/2009 21:36,106,1r2226307,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255322174,1,39,One third chance of no one being killed was worth the risk.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,COMPLETED,10/11/2009 21:45,10/11/2009 21:48,197,1r2180511,4,5,,,,,,,,,,,,,1255322854,2,56,"because there's a chance that no one will die; the first option ""guaranteed"" that 401 people would die.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,COMPLETED,10/11/2009 22:14,10/11/2009 22:18,229,1r3672247,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255324638,1,60,"The ""probability"" of 600 people surviving seemed better than losing 400.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,COMPLETED,10/11/2009 22:36,10/11/2009 22:37,49,1r2647019,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255325843,2,7,?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,COMPLETED,10/11/2009 22:45,10/11/2009 22:46,78,1r3681627,1,5,1255326344,1,36,rather have 1/3 live than a 2/3 possibility that all would die,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,COMPLETED,10/12/2009 0:42,10/12/2009 0:47,303,1r2929061,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255333603,1,27,"If there is a chance to save people, I would take that chance.",,,,,,,,,,,,,,,,,,,,
1345,COMPLETED,10/12/2009 1:31,10/12/2009 1:32,61,1r1401422,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255336309,1,24,400 less than 600,,,,,,,,,,,,,,,,,,,,,,,,
1346,COMPLETED,10/12/2009 2:18,10/12/2009 2:20,101,1r542404,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255339170,2,58,"I feel that it is better to try to save as many as possible.besides that, I believe that should one die, there is a reserection",,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,COMPLETED,10/12/2009 2:59,10/12/2009 3:00,83,1r1807383,6,5,,,,,,,,,,,,,,,,,,,,,1255341608,1,25,I prefer none - but this was the lowest number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,COMPLETED,10/12/2009 3:58,10/12/2009 4:00,118,1r3382451,3,5,,,,,,,,,1255345156,1,48,the odds are greater for more people to survive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,COMPLETED,10/12/2009 4:41,10/12/2009 4:42,56,1r3198060,7,5,,,,,,,,,,,,,,,,,,,,,,,,,1255347743,1,15,at least some will be saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,COMPLETED,10/12/2009 5:16,10/12/2009 5:17,54,1r1290374,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255349832,1,11,Less would die,,,,,,,,
1351,COMPLETED,10/12/2009 5:19,10/12/2009 5:20,50,1r2931741,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255349995,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,COMPLETED,10/12/2009 5:29,10/12/2009 5:31,113,1r2296181,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255350634,2,58,I was going for the possibility of saving more people than the certainty of saving only the few that would defiantly be saved.  ,,,,,,,,,,,,,,,,,,,,
1353,COMPLETED,10/12/2009 5:50,10/12/2009 5:54,224,1r2967000,14,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255351968,1,109,"I didn't like either probablility..but the first, no matter which way you look at it, is less of a mortality rate",,,,,,,,,,,,,,,,
1354,COMPLETED,10/12/2009 6:00,10/12/2009 6:01,51,1r3674637,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255352484,2,18,more people will live,,,,,,,,,,,,,,,,
1355,COMPLETED,10/12/2009 6:17,10/12/2009 6:19,88,1r4059264,13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255353488,1,54,guarenteed that 400 can be saved instead of a chance no one survives,,,,,,,,,,,,,,,,,,,,
1358,COMPLETED,10/12/2009 6:31,10/12/2009 6:33,125,1r4048270,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255354421,1,18,Theres a chance no one will die
1359,COMPLETED,10/12/2009 6:43,10/12/2009 6:44,54,1r3970195,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255355066,2,17,Guaranteed to have 200 people survive.,,,,
1360,COMPLETED,10/12/2009 6:44,10/12/2009 6:45,64,1r1271323,5,5,,,,,,,,,,,,,,,,,1255355117,1,20,trying to assure the greatest good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,COMPLETED,10/12/2009 6:52,10/12/2009 6:54,108,1r3899658,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255355592,1,65,"With the B option there is no ""probably die"", 400 people will die. Option A gives the idea that there is a chance that more people will be saved."
1362,COMPLETED,10/12/2009 7:19,10/12/2009 7:20,98,1r1920388,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255357200,2,38,It is for sure that 200 people will be saved. Program A offers only the possibility that 200 people are saved,,,,
1363,COMPLETED,10/12/2009 7:19,10/12/2009 7:20,87,1r50445,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255357193,2,48,"I don't know.  If there's a chance to save lives, I think we should take it.",,,,,,,,
1365,COMPLETED,10/12/2009 7:30,10/12/2009 7:32,82,1r3621154,3,5,,,,,,,,,1255357923,2,12,A chance to save everyone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,COMPLETED,10/12/2009 7:39,10/12/2009 7:40,46,1r3115875,1,5,1255358391,1,18,ou lose either way but less it seems with a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,COMPLETED,10/12/2009 7:56,10/12/2009 8:15,1147,1r4025860,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255360504,2,10,less people will die
1369,COMPLETED,10/12/2009 8:00,10/12/2009 8:01,85,1r3989977,5,5,,,,,,,,,,,,,,,,,1255359652,1,42,"Under A, there was a chance that 1/3 of the people would be saved, but under B, there was a 2/3 chance that no one would be saved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,COMPLETED,10/12/2009 8:13,10/12/2009 8:16,222,1r4039300,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255360511,1,100,"Well, my brain isn't functioning at 100% right now...but if there is a 2/3 chance that everybody(all 600) I wouldn't want to take that option.",,,,,,,,,,,,,,,,,,,,,,,,
1371,COMPLETED,10/12/2009 8:16,10/12/2009 8:17,41,1r3895299,7,5,,,,,,,,,,,,,,,,,,,,,,,,,1255360623,1,8,the odds seem better,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,COMPLETED,10/12/2009 8:17,10/12/2009 8:19,124,1r2700671,5,5,,,,,,,,,,,,,,,,,1255360680,1,65,it is better to save one than none. 2/3 probability of no one being saved is not favorable in my opinion.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,COMPLETED,10/12/2009 8:27,10/12/2009 8:28,82,1r2121961,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255361295,1,21,Because there is the probability that no one will die,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,COMPLETED,10/12/2009 8:40,10/12/2009 8:41,69,1r3196469,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255362055,2,19,There is a chance that no one will die.,,,,,,,,
1375,COMPLETED,10/12/2009 9:00,10/12/2009 9:02,118,1r3505298,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255363291,2,69,33% change that no one will die is preferable to knowing for certain that 400people will die.    Statistically they are equivalant.,,,,,,,,,,,,,,,,,,,,,,,,
1376,COMPLETED,10/12/2009 9:06,10/12/2009 9:08,91,1r1570278,1,5,1255363641,1,44,"This is way too hard of a question to answer.  Both are not good choices, so I was not liking either answer.  I chose the first answer because at least 200 could be saved.  With the second answer, there is a good chance no one would be saved.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,COMPLETED,10/12/2009 9:09,10/12/2009 9:10,105,1r1312643,1,5,1255363803,2,46,2/3 is better tha 200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,COMPLETED,10/12/2009 9:10,10/12/2009 9:12,119,1r3990231,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255363884,2,78,It seems the better choice. 1/3 of all people is much more than 400 people. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,COMPLETED,10/12/2009 9:16,10/12/2009 9:18,102,1r4037638,5,5,,,,,,,,,,,,,,,,,1255364275,2,22,There is a chance to save everyone.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,COMPLETED,10/12/2009 9:31,10/12/2009 9:32,80,1r1397512,6,1,,,,,,,,,,,,,,,,,,,,,1255365138,2,23,sounds the best ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,COMPLETED,10/12/2009 10:05,10/12/2009 10:05,43,1r3831070,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255367136,2,11,make more sense,,,,,,,,,,,,
1382,COMPLETED,10/12/2009 10:13,10/12/2009 10:14,70,1r3917034,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255367627,1,28,Lucky guess?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,COMPLETED,10/12/2009 10:20,10/12/2009 10:22,118,1r3275647,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255368096,1,62,"Both were about the same, with two stating for sure 400 will die!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,COMPLETED,10/12/2009 10:26,10/12/2009 10:29,179,1r3191301,3,5,,,,,,,,,1255368547,1,31,The value of how many people will be definitely cured is better than a guess.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,COMPLETED,10/12/2009 10:29,10/12/2009 10:30,40,1r1768253,7,5,,,,,,,,,,,,,,,,,,,,,,,,,1255368632,2,6,no clue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,COMPLETED,10/12/2009 11:07,10/12/2009 11:08,70,1r3547749,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255370863,2,28,At least you have a slight odd that no one will die,,,,,,,,
1389,COMPLETED,10/12/2009 11:08,10/12/2009 11:09,64,1r3521328,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255370975,1,18,"they are both the same number of people being saved, i just chose one",,,,
1391,COMPLETED,10/12/2009 11:15,10/12/2009 11:16,76,1r2858183,3,5,,,,,,,,,1255371364,1,19,"I like to be guaranteed, not take chances that no one will survive.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,COMPLETED,10/12/2009 11:16,10/12/2009 11:18,97,1r735983,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255371463,2,21,The probabiility of less dying.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1394,COMPLETED,10/12/2009 11:17,10/12/2009 11:19,123,1r970522,18,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255371503,1,55,"even though both programs rendered the same number of deaths, the visual impact of the fractions seemed less"
1396,COMPLETED,10/12/2009 11:21,10/12/2009 11:23,102,1r2792832,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255371757,2,25,Because there is a chance that less people will die.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,COMPLETED,10/12/2009 11:26,10/12/2009 11:28,98,1r3350937,16,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255372070,1,36,I didn't like the odds,,,,,,,,
1398,COMPLETED,10/12/2009 11:27,10/12/2009 11:29,112,1r399850,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255372129,2,36,"not sure, but that all the answer you left me.",,,,,,,,,,,,,,,,,,,,
1399,COMPLETED,10/12/2009 11:28,10/12/2009 11:29,40,1r2952539,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255372128,2,16,The odds of more people being saved are greater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1400,COMPLETED,10/12/2009 11:28,10/12/2009 11:30,82,1r550120,11,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255372178,2,22,everybody should be included in the probability ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,COMPLETED,10/12/2009 11:29,10/12/2009 11:33,262,1r806248,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255372196,1,207,In our society any chance at all of lessining deaths is perferable over certain death.  in the first choice it ranges from 600 deaths to no deaths.  An average of under 400 is preferable to a certain 400.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
